사고다발지fid,사고다발지id,법규위반,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤,연도,구분
6836192,2023022,신호위반,4413310800,44133004,충남 천안시 서북구4,충남 천안시 서북구 불당동(더사랑교회 부근),10,18,0,2,16,0,127.108033703137,36.812723778463,"{""type"":""Polygon"",""coordinates"":[[[127.10893202,36.81272378],[127.10891476,36.81258347],[127.10886364,36.81244856],[127.10878062,36.81232422],[127.10866891,36.81221523],[127.10853278,36.81212579],[127.10837747,36.81205933],[127.10820896,36.8120184],[127.1080337,36.81200459],[127.10785845,36.8120184],[127.10768993,36.81205933],[127.10753463,36.81212579],[127.1073985,36.81221523],[127.10728678,36.81232422],[127.10720377,36.81244856],[127.10715265,36.81258347],[127.10713539,36.81272378],[127.10715265,36.81286409],[127.10720377,36.812999],[127.10728678,36.81312334],[127.1073985,36.81323232],[127.10753463,36.81332176],[127.10768993,36.81338822],[127.10785845,36.81342915],[127.1080337,36.81344296],[127.10820896,36.81342915],[127.10837747,36.81338822],[127.10853278,36.81332176],[127.10866891,36.81323232],[127.10878062,36.81312334],[127.10886364,36.812999],[127.10891476,36.81286409],[127.10893202,36.81272378]]]}",2023,법규위반별 사고다발구간
6835480,2023021,중앙선침범,4413310400,44133005,충남 천안시 서북구5,충남 천안시 서북구 두정동(서부대로사거리 부근),3,3,0,2,0,1,127.132341205319,36.826673378255,"{""type"":""Polygon"",""coordinates"":[[[127.13503615,36.82667338],[127.13498437,36.82625253],[127.13483101,36.82584786],[127.13458197,36.82547491],[127.13424682,36.82514801],[127.13383844,36.82487973],[127.13337252,36.82468038],[127.13286696,36.82455762],[127.13234121,36.82451617],[127.13181545,36.82455762],[127.13130989,36.82468038],[127.13084397,36.82487973],[127.13043559,36.82514801],[127.13010044,36.82547491],[127.1298514,36.82584786],[127.12969804,36.82625253],[127.12964626,36.82667338],[127.12969804,36.82709422],[127.1298514,36.82749889],[127.13010044,36.82787183],[127.13043559,36.82819872],[127.13084397,36.82846698],[127.13130989,36.82866632],[127.13181545,36.82878908],[127.13234121,36.82883052],[127.13286696,36.82878908],[127.13337252,36.82866632],[127.13383844,36.82846698],[127.13424682,36.82819872],[127.13458197,36.82787183],[127.13483101,36.82749889],[127.13498437,36.82709422],[127.13503615,36.82667338]]]}",2023,법규위반별 사고다발구간
6835823,2023021,중앙선침범,4413310200,44133006,충남 천안시 서북구6,충남 천안시 서북구 성정동(인쇄창사거리 부근),4,7,0,1,6,0,127.145378249357,36.82638394045,"{""type"":""Polygon"",""coordinates"":[[[127.1480732,36.82638394],[127.14802141,36.82596309],[127.14786805,36.82555842],[127.14761901,36.82518546],[127.14728386,36.82485857],[127.14687548,36.82459029],[127.14640956,36.82439094],[127.14590401,36.82426818],[127.14537825,36.82422673],[127.14485249,36.82426818],[127.14434694,36.82439094],[127.14388102,36.82459029],[127.14347263,36.82485857],[127.14313748,36.82518546],[127.14288844,36.82555842],[127.14273509,36.82596309],[127.1426833,36.82638394],[127.14273509,36.82680479],[127.14288844,36.82720945],[127.14313748,36.8275824],[127.14347263,36.82790928],[127.14388102,36.82817755],[127.14434694,36.82837689],[127.14485249,36.82849965],[127.14537825,36.82854109],[127.14590401,36.82849965],[127.14640956,36.82837689],[127.14687548,36.82817755],[127.14728386,36.82790928],[127.14761901,36.8275824],[127.14786805,36.82720945],[127.14802141,36.82680479],[127.1480732,36.82638394]]]}",2023,법규위반별 사고다발구간
6835757,2023021,중앙선침범,4413310200,44133007,충남 천안시 서북구7,충남 천안시 서북구 성정2동(천안성정중학교 부근),3,3,0,1,2,0,127.136070637393,36.831210199837,"{""type"":""Polygon"",""coordinates"":[[[127.13876558,36.8312102],[127.1387138,36.83078938],[127.13856044,36.83038473],[127.1383114,36.8300118],[127.13797625,36.82968492],[127.13756787,36.82941666],[127.13710195,36.82921732],[127.1365964,36.82909457],[127.13607064,36.82905312],[127.13554488,36.82909457],[127.13503933,36.82921732],[127.13457341,36.82941666],[127.13416502,36.82968492],[127.13382987,36.8300118],[127.13358083,36.83038473],[127.13342747,36.83078938],[127.13337569,36.8312102],[127.13342747,36.83163102],[127.13358083,36.83203566],[127.13382987,36.83240858],[127.13416502,36.83273545],[127.13457341,36.8330037],[127.13503933,36.83320303],[127.13554488,36.83332577],[127.13607064,36.83336722],[127.1365964,36.83332577],[127.13710195,36.83320303],[127.13756787,36.8330037],[127.13797625,36.83273545],[127.1383114,36.83240858],[127.13856044,36.83203566],[127.1387138,36.83163102],[127.13876558,36.8312102]]]}",2023,법규위반별 사고다발구간
6835824,2023021,중앙선침범,4413310400,44133008,충남 천안시 서북구8,충남 천안시 서북구 두정동(천안부성초등학교 부근),3,3,0,0,2,1,127.134230351018,36.834730005289,"{""type"":""Polygon"",""coordinates"":[[[127.1369253,36.83473001],[127.13687351,36.8343092],[127.13672016,36.83390457],[127.13647112,36.83353166],[127.13613597,36.8332048],[127.13572758,36.83293655],[127.13526166,36.83273722],[127.13475611,36.83261447],[127.13423035,36.83257303],[127.13370459,36.83261447],[127.13319904,36.83273722],[127.13273312,36.83293655],[127.13232474,36.8332048],[127.13198959,36.83353166],[127.13174055,36.83390457],[127.13158719,36.8343092],[127.13153541,36.83473001],[127.13158719,36.8351508],[127.13174055,36.83555543],[127.13198959,36.83592833],[127.13232474,36.83625518],[127.13273312,36.83652342],[127.13319904,36.83672274],[127.13370459,36.83684548],[127.13423035,36.83688692],[127.13475611,36.83684548],[127.13526166,36.83672274],[127.13572758,36.83652342],[127.13613597,36.83625518],[127.13647112,36.83592833],[127.13672016,36.83555543],[127.13687351,36.8351508],[127.1369253,36.83473001]]]}",2023,법규위반별 사고다발구간
6835696,2023021,중앙선침범,4413310800,44133009,충남 천안시 서북구9,충남 천안시 서북구 불당동(하랑어린이집 부근),4,5,0,0,3,2,127.110521018419,36.819779824493,"{""type"":""Polygon"",""coordinates"":[[[127.11321596,36.81977982],[127.11316418,36.81935894],[127.11301082,36.81895423],[127.11276178,36.81858124],[127.11242663,36.81825432],[127.11201825,36.81798602],[127.11155233,36.81778665],[127.11104678,36.81766388],[127.11052102,36.81762242],[127.10999526,36.81766388],[127.10948971,36.81778665],[127.10902379,36.81798602],[127.1086154,36.81825432],[127.10828025,36.81858124],[127.10803121,36.81895423],[127.10787786,36.81935894],[127.10782607,36.81977982],[127.10787786,36.82020071],[127.10803121,36.82060541],[127.10828025,36.82097839],[127.1086154,36.8213053],[127.10902379,36.82157359],[127.10948971,36.82177295],[127.10999526,36.82189571],[127.11052102,36.82193716],[127.11104678,36.82189571],[127.11155233,36.82177295],[127.11201825,36.82157359],[127.11242663,36.8213053],[127.11276178,36.82097839],[127.11301082,36.82060541],[127.11316418,36.82020071],[127.11321596,36.81977982]]]}",2023,법규위반별 사고다발구간
6812388,2023010,,4413310400,44133001,충청남도 천안시 서북구1,충청남도 천안시 서북구 두정동(오성초교 부근),2,2,0,2,0,0,127.130338446926,36.830408243175,"{""type"":""Polygon"",""coordinates"":[[[127.13303339,36.83040824],[127.13298161,36.82998742],[127.13282825,36.82958276],[127.13257921,36.82920983],[127.13224406,36.82888295],[127.13183568,36.82861468],[127.13136976,36.82841534],[127.1308642,36.82829259],[127.13033845,36.82825114],[127.12981269,36.82829259],[127.12930714,36.82841534],[127.12884122,36.82861468],[127.12843283,36.82888295],[127.12809768,36.82920983],[127.12784864,36.82958276],[127.12769528,36.82998742],[127.1276435,36.83040824],[127.12769528,36.83082907],[127.12784864,36.83123371],[127.12809768,36.83160664],[127.12843283,36.83193351],[127.12884122,36.83220176],[127.12930714,36.83240109],[127.12981269,36.83252384],[127.13033845,36.83256528],[127.1308642,36.83252384],[127.13136976,36.83240109],[127.13183568,36.83220176],[127.13224406,36.83193351],[127.13257921,36.83160664],[127.13282825,36.83123371],[127.13298161,36.83082907],[127.13303339,36.83040824]]]}",2023,스쿨존내어린이 사고다발지역
6836960,2023026,,4413310800,44130001,충청남도 천안시1,충청남도 천안시 서북구 불당동(불당동1883 인근),37,57,0,6,50,1,127.107740268498,36.81277489981,"{""type"":""Polygon"",""coordinates"":[[[127.10908774,36.81255364],[127.10906185,36.81234227],[127.10898517,36.81213902],[127.10886065,36.81195171],[127.10869308,36.81178753],[127.10848888,36.81165279],[127.10825592,36.81155267],[127.10800315,36.81149101],[127.10774027,36.81147019],[127.10747739,36.81149101],[127.10722461,36.81155267],[127.10699165,36.81165279],[127.10678746,36.81178753],[127.10661989,36.81195171],[127.10649537,36.81213902],[127.10641869,36.81234227],[127.1063928,36.81255364],[127.10641869,36.81276501],[127.10649537,36.81296825],[127.10661989,36.81315556],[127.10678746,36.81331974],[127.10699165,36.81345448],[127.10722461,36.8135546],[127.10747739,36.81361625],[127.10774027,36.81363707],[127.10800315,36.81361625],[127.10825592,36.8135546],[127.10848888,36.81345448],[127.10869308,36.81331974],[127.10886065,36.81315556],[127.10898517,36.81296825],[127.10906185,36.81276501],[127.10908774,36.81255364]]]}",2023,지자체별 사고다발구간
6836961,2023026,,4413310700,44130002,충청남도 천안시2,충청남도 천안시 서북구 쌍용동(일봉산사거리 인근),37,46,0,6,38,2,127.130518294583,36.797963416447,"{""type"":""Polygon"",""coordinates"":[[[127.13186577,36.79774234],[127.13183988,36.79753093],[127.1317632,36.79732765],[127.13163868,36.7971403],[127.1314711,36.79697608],[127.13126691,36.79684132],[127.13103395,36.79674117],[127.13078117,36.79667951],[127.13051829,36.79665869],[127.13025542,36.79667951],[127.13000264,36.79674117],[127.12976968,36.79684132],[127.12956549,36.79697608],[127.12939791,36.7971403],[127.12927339,36.79732765],[127.12919671,36.79753093],[127.12917082,36.79774234],[127.12919671,36.79795375],[127.12927339,36.79815703],[127.12939791,36.79834438],[127.12956549,36.79850859],[127.12976968,36.79864336],[127.13000264,36.79874349],[127.13025542,36.79880516],[127.13051829,36.79882598],[127.13078117,36.79880516],[127.13103395,36.79874349],[127.13126691,36.79864336],[127.1314711,36.79850859],[127.13163868,36.79834438],[127.1317632,36.79815703],[127.13183988,36.79795375],[127.13186577,36.79774234]]]}",2023,지자체별 사고다발구간
6836962,2023026,,4413310400,44130003,충청남도 천안시3,충청남도 천안시 서북구 두정동(커피농 인근),37,44,0,5,36,3,127.135650815432,36.832506687401,"{""type"":""Polygon"",""coordinates"":[[[127.13699829,36.83228518],[127.1369724,36.83207386],[127.13689572,36.83187067],[127.1367712,36.83168341],[127.13660362,36.83151927],[127.13639943,36.83138456],[127.13616647,36.83128447],[127.13591369,36.83122283],[127.13565082,36.83120201],[127.13538794,36.83122283],[127.13513516,36.83128447],[127.1349022,36.83138456],[127.13469801,36.83151927],[127.13453043,36.83168341],[127.13440591,36.83187067],[127.13432923,36.83207386],[127.13430334,36.83228518],[127.13432923,36.83249649],[127.13440591,36.83269968],[127.13453043,36.83288694],[127.13469801,36.83305108],[127.1349022,36.83318578],[127.13513516,36.83328587],[127.13538794,36.83334751],[127.13565082,36.83336832],[127.13591369,36.83334751],[127.13616647,36.83328587],[127.13639943,36.83318578],[127.13660362,36.83305108],[127.1367712,36.83288694],[127.13689572,36.83269968],[127.1369724,36.83249649],[127.13699829,36.83228518]]]}",2023,지자체별 사고다발구간
6931287,2024050,중앙선침범,4413111600,44131001,충남 천안시 동남구1,충남 천안시 동남구 신방동(신흥삼거리 부근),3,7,0,0,7,0,127.126450314046,36.777831532617,"{""type"":""Polygon"",""coordinates"":[[[127.12914526,36.77761071],[127.12909348,36.77718778],[127.12894012,36.7767811],[127.12869108,36.7764063],[127.12835593,36.77607778],[127.12794755,36.77580817],[127.12748163,36.77560783],[127.12697607,36.77548447],[127.12645031,36.77544281],[127.12592456,36.77548447],[127.125419,36.77560783],[127.12495308,36.77580817],[127.1245447,36.77607778],[127.12420955,36.7764063],[127.12396051,36.7767811],[127.12380715,36.77718778],[127.12375537,36.77761071],[127.12380715,36.77803364],[127.12396051,36.77844031],[127.12420955,36.7788151],[127.1245447,36.77914361],[127.12495308,36.77941321],[127.125419,36.77961353],[127.12592456,36.77973689],[127.12645031,36.77977855],[127.12697607,36.77973689],[127.12748163,36.77961353],[127.12794755,36.77941321],[127.12835593,36.77914361],[127.12869108,36.7788151],[127.12894012,36.77844031],[127.12909348,36.77803364],[127.12914526,36.77761071]]]}",2024,법규위반별 사고다발구간
6932561,2024052,신호위반,4413111800,44131001,충남 천안시 동남구1,충남 천안시 동남구 신부동(역말오거리 부근),6,7,0,1,6,0,127.153229170032,36.824811503246,"{""type"":""Polygon"",""coordinates"":[[[127.15412749,36.82459009],[127.15411022,36.8244492],[127.15405911,36.82431372],[127.15397609,36.82418887],[127.15386437,36.82407943],[127.15372825,36.82398962],[127.15357294,36.82392288],[127.15340442,36.82388179],[127.15322917,36.82386791],[127.15305392,36.82388179],[127.1528854,36.82392288],[127.15273009,36.82398962],[127.15259397,36.82407943],[127.15248225,36.82418887],[127.15239923,36.82431372],[127.15234812,36.8244492],[127.15233085,36.82459009],[127.15234812,36.82473098],[127.15239923,36.82486645],[127.15248225,36.82499131],[127.15259397,36.82510074],[127.15273009,36.82519055],[127.1528854,36.82525729],[127.15305392,36.82529839],[127.15322917,36.82531226],[127.15340442,36.82529839],[127.15357294,36.82525729],[127.15372825,36.82519055],[127.15386437,36.82510074],[127.15397609,36.82499131],[127.15405911,36.82486645],[127.15411022,36.82473098],[127.15412749,36.82459009]]]}",2024,법규위반별 사고다발구간
6931277,2024050,중앙선침범,4413111400,44131002,충남 천안시 동남구2,충남 천안시 동남구 다가동(다가교 부근),3,4,0,3,1,0,127.145757647272,36.798804701565,"{""type"":""Polygon"",""coordinates"":[[[127.14845259,36.79858362],[127.14840081,36.7981608],[127.14824745,36.79775423],[127.14799841,36.79737953],[127.14766326,36.79705111],[127.14725488,36.79678157],[127.14678896,36.79658129],[127.14628341,36.79645796],[127.14575765,36.79641631],[127.14523189,36.79645796],[127.14472634,36.79658129],[127.14426042,36.79678157],[127.14385203,36.79705111],[127.14351688,36.79737953],[127.14326784,36.79775423],[127.14311448,36.7981608],[127.1430627,36.79858362],[127.14311448,36.79900643],[127.14326784,36.79941299],[127.14351688,36.79978768],[127.14385203,36.80011609],[127.14426042,36.80038561],[127.14472634,36.80058589],[127.14523189,36.80070921],[127.14575765,36.80075086],[127.14628341,36.80070921],[127.14678896,36.80058589],[127.14725488,36.80038561],[127.14766326,36.80011609],[127.14799841,36.79978768],[127.14824745,36.79941299],[127.14840081,36.79900643],[127.14845259,36.79858362]]]}",2024,법규위반별 사고다발구간
6931337,2024050,중앙선침범,4413111700,44131003,충남 천안시 동남구3,충남 천안시 동남구 쌍용동(오늘더케이크 부근),3,4,0,2,0,2,127.131467243138,36.800110563084,"{""type"":""Polygon"",""coordinates"":[[[127.13416219,36.79988946],[127.13411041,36.79946665],[127.13395705,36.79906009],[127.13370801,36.7986854],[127.13337286,36.79835698],[127.13296447,36.79808745],[127.13249855,36.79788717],[127.131993,36.79776384],[127.13146724,36.7977222],[127.13094149,36.79776384],[127.13043593,36.79788717],[127.12997001,36.79808745],[127.12956163,36.79835698],[127.12922648,36.7986854],[127.12897744,36.79906009],[127.12882408,36.79946665],[127.1287723,36.79988946],[127.12882408,36.80031227],[127.12897744,36.80071882],[127.12922648,36.8010935],[127.12956163,36.80142191],[127.12997001,36.80169143],[127.13043593,36.8018917],[127.13094149,36.80201502],[127.13146724,36.80205666],[127.131993,36.80201502],[127.13249855,36.8018917],[127.13296447,36.80169143],[127.13337286,36.80142191],[127.13370801,36.8010935],[127.13395705,36.80071882],[127.13411041,36.80031227],[127.13416219,36.79988946]]]}",2024,법규위반별 사고다발구간
6931703,2024050,중앙선침범,4413125033,44131004,충남 천안시 동남구4,충남 천안시 동남구 목천읍(선경약국 부근),3,3,0,0,3,0,127.198998118854,36.769856340673,"{""type"":""Polygon"",""coordinates"":[[[127.20169306,36.76963562],[127.20164128,36.76921264],[127.20148792,36.76880592],[127.20123888,36.76843108],[127.20090373,36.76810253],[127.20049535,36.76783289],[127.20002943,36.76763253],[127.19952388,36.76750915],[127.19899812,36.76746749],[127.19847236,36.76750915],[127.19796681,36.76763253],[127.19750089,36.76783289],[127.1970925,36.76810253],[127.19675735,36.76843108],[127.19650831,36.76880592],[127.19635496,36.76921264],[127.19630317,36.76963562],[127.19635496,36.77005859],[127.19650831,36.77046531],[127.19675735,36.77084014],[127.1970925,36.77116868],[127.19750089,36.7714383],[127.19796681,36.77163865],[127.19847236,36.77176203],[127.19899812,36.77180368],[127.19952388,36.77176203],[127.20002943,36.77163865],[127.20049535,36.7714383],[127.20090373,36.77116868],[127.20123888,36.77084014],[127.20148792,36.77046531],[127.20164128,36.77005859],[127.20169306,36.76963562]]]}",2024,법규위반별 사고다발구간
6931378,2024050,중앙선침범,4413310200,44133001,충남 천안시 서북구1,충남 천안시 서북구 성정동(인쇄창사거리 부근),12,17,0,4,10,3,127.143119390766,36.827449924697,"{""type"":""Polygon"",""coordinates"":[[[127.14581434,36.82722848],[127.14576255,36.82680582],[127.1456092,36.82639941],[127.14536016,36.82602485],[127.14502501,36.82569655],[127.14461662,36.82542712],[127.1441507,36.82522691],[127.14364515,36.82510362],[127.14311939,36.82506199],[127.14259363,36.82510362],[127.14208808,36.82522691],[127.14162216,36.82542712],[127.14121378,36.82569655],[127.14087863,36.82602485],[127.14062959,36.82639941],[127.14047623,36.82680582],[127.14042444,36.82722848],[127.14047623,36.82765113],[127.14062959,36.82805754],[127.14087863,36.82843208],[127.14121378,36.82876038],[127.14162216,36.8290298],[127.14208808,36.82922999],[127.14259363,36.82935327],[127.14311939,36.8293949],[127.14364515,36.82935327],[127.1441507,36.82922999],[127.14461662,36.8290298],[127.14502501,36.82876038],[127.14536016,36.82843208],[127.1456092,36.82805754],[127.14576255,36.82765113],[127.14581434,36.82722848]]]}",2024,법규위반별 사고다발구간
6932454,2024052,신호위반,4413310700,44133001,충남 천안시 서북구1,충남 천안시 서북구 쌍용동(차돌길삼거리 부근),9,11,0,4,7,0,127.13078879429,36.798520287431,"{""type"":""Polygon"",""coordinates"":[[[127.13168711,36.7982992],[127.13166985,36.79815827],[127.13161873,36.79802274],[127.13153572,36.79789785],[127.131424,36.79778837],[127.13128787,36.79769853],[127.13113256,36.79763177],[127.13096405,36.79759066],[127.13078879,36.79757678],[127.13061354,36.79759066],[127.13044502,36.79763177],[127.13028972,36.79769853],[127.13015359,36.79778837],[127.13004187,36.79789785],[127.12995886,36.79802274],[127.12990774,36.79815827],[127.12989048,36.7982992],[127.12990774,36.79844014],[127.12995886,36.79857566],[127.13004187,36.79870056],[127.13015359,36.79881004],[127.13028972,36.79889988],[127.13044502,36.79896664],[127.13061354,36.79900775],[127.13078879,36.79902163],[127.13096405,36.79900775],[127.13113256,36.79896664],[127.13128787,36.79889988],[127.131424,36.79881004],[127.13153572,36.79870056],[127.13161873,36.79857566],[127.13166985,36.79844014],[127.13168711,36.7982992]]]}",2024,법규위반별 사고다발구간
6932347,2024052,신호위반,4413310400,44133010,충남 천안시 서북구10,충남 천안시 서북구 두정동(저팔계왕족발보쌈 부근),7,9,0,6,2,1,127.137883612327,36.830810076644,"{""type"":""Polygon"",""coordinates"":[[[127.13878193,36.83058859],[127.13876467,36.83044771],[127.13871355,36.83031224],[127.13863053,36.8301874],[127.13851882,36.83007797],[127.13838269,36.82998817],[127.13822738,36.82992143],[127.13805886,36.82988034],[127.13788361,36.82986647],[127.13770836,36.82988034],[127.13753984,36.82992143],[127.13738454,36.82998817],[127.13724841,36.83007797],[127.13713669,36.8301874],[127.13705368,36.83031224],[127.13700256,36.83044771],[127.1369853,36.83058859],[127.13700256,36.83072947],[127.13705368,36.83086493],[127.13713669,36.83098977],[127.13724841,36.8310992],[127.13738454,36.83118901],[127.13753984,36.83125574],[127.13770836,36.83129683],[127.13788361,36.8313107],[127.13805886,36.83129683],[127.13822738,36.83125574],[127.13838269,36.83118901],[127.13851882,36.8310992],[127.13863053,36.83098977],[127.13871355,36.83086493],[127.13876467,36.83072947],[127.13878193,36.83058859]]]}",2024,법규위반별 사고다발구간
6932628,2024052,신호위반,4413310200,44133011,충남 천안시 서북구11,충남 천안시 서북구 성정동(성정평생학습관(지정)사거리 부근),6,12,0,4,6,2,127.136510311339,36.825978546904,"{""type"":""Polygon"",""coordinates"":[[[127.13740863,36.82575712],[127.13739137,36.82561623],[127.13734025,36.82548076],[127.13725723,36.8253559],[127.13714552,36.82524647],[127.13700939,36.82515666],[127.13685408,36.82508992],[127.13668556,36.82504883],[127.13651031,36.82503495],[127.13633506,36.82504883],[127.13616654,36.82508992],[127.13601123,36.82515666],[127.13587511,36.82524647],[127.13576339,36.8253559],[127.13568038,36.82548076],[127.13562926,36.82561623],[127.135612,36.82575712],[127.13562926,36.82589801],[127.13568038,36.82603348],[127.13576339,36.82615833],[127.13587511,36.82626776],[127.13601123,36.82635757],[127.13616654,36.82642431],[127.13633506,36.8264654],[127.13651031,36.82647928],[127.13668556,36.8264654],[127.13685408,36.82642431],[127.13700939,36.82635757],[127.13714552,36.82626776],[127.13725723,36.82615833],[127.13734025,36.82603348],[127.13739137,36.82589801],[127.13740863,36.82575712]]]}",2024,법규위반별 사고다발구간
6932446,2024052,신호위반,4413310700,44133012,충남 천안시 서북구12,충남 천안시 서북구 쌍용동(쌍용동사거리 부근),6,11,0,1,9,1,127.126709496381,36.800639526181,"{""type"":""Polygon"",""coordinates"":[[[127.12760781,36.80041842],[127.12759055,36.80027748],[127.12753943,36.80014196],[127.12745642,36.80001707],[127.1273447,36.7999076],[127.12720857,36.79981776],[127.12705327,36.799751],[127.12688475,36.79970989],[127.1267095,36.79969601],[127.12653424,36.79970989],[127.12636573,36.799751],[127.12621042,36.79981776],[127.12607429,36.7999076],[127.12596257,36.80001707],[127.12587956,36.80014196],[127.12582844,36.80027748],[127.12581118,36.80041842],[127.12582844,36.80055935],[127.12587956,36.80069487],[127.12596257,36.80081976],[127.12607429,36.80092923],[127.12621042,36.80101907],[127.12636573,36.80108583],[127.12653424,36.80112694],[127.1267095,36.80114082],[127.12688475,36.80112694],[127.12705327,36.80108583],[127.12720857,36.80101907],[127.1273447,36.80092923],[127.12745642,36.80081976],[127.12753943,36.80069487],[127.12759055,36.80055935],[127.12760781,36.80041842]]]}",2024,법규위반별 사고다발구간
6931644,2024050,중앙선침범,4413310200,44133002,충남 천안시 서북구2,충남 천안시 서북구 성정동(천안성정중학교 부근),7,11,0,2,8,1,127.135889669719,36.829336631132,"{""type"":""Polygon"",""coordinates"":[[[127.13858462,36.82911516],[127.13853283,36.82869252],[127.13837948,36.82828611],[127.13813044,36.82791156],[127.13779528,36.82758327],[127.1373869,36.82731384],[127.13692098,36.82711364],[127.13641543,36.82699036],[127.13588967,36.82694873],[127.13536391,36.82699036],[127.13485836,36.82711364],[127.13439244,36.82731384],[127.13398406,36.82758327],[127.1336489,36.82791156],[127.13339986,36.82828611],[127.13324651,36.82869252],[127.13319472,36.82911516],[127.13324651,36.8295378],[127.13339986,36.8299442],[127.1336489,36.83031874],[127.13398406,36.83064702],[127.13439244,36.83091643],[127.13485836,36.83111663],[127.13536391,36.8312399],[127.13588967,36.83128153],[127.13641543,36.8312399],[127.13692098,36.83111663],[127.1373869,36.83091643],[127.13779528,36.83064702],[127.13813044,36.83031874],[127.13837948,36.8299442],[127.13853283,36.8295378],[127.13858462,36.82911516]]]}",2024,법규위반별 사고다발구간
6932627,2024052,신호위반,4413310400,44133002,충남 천안시 서북구2,충남 천안시 서북구 두정동(서부대로사거리 부근),9,10,0,0,10,0,127.132912237621,36.825679024663,"{""type"":""Polygon"",""coordinates"":[[[127.13381055,36.8254576],[127.13379329,36.82531671],[127.13374217,36.82518124],[127.13365916,36.82505638],[127.13354744,36.82494695],[127.13341131,36.82485714],[127.13325601,36.8247904],[127.13308749,36.82474931],[127.13291224,36.82473543],[127.13273699,36.82474931],[127.13256847,36.8247904],[127.13241316,36.82485714],[127.13227703,36.82494695],[127.13216532,36.82505638],[127.1320823,36.82518124],[127.13203118,36.82531671],[127.13201392,36.8254576],[127.13203118,36.82559849],[127.1320823,36.82573396],[127.13216532,36.82585881],[127.13227703,36.82596825],[127.13241316,36.82605806],[127.13256847,36.82612479],[127.13273699,36.82616589],[127.13291224,36.82617976],[127.13308749,36.82616589],[127.13325601,36.82612479],[127.13341131,36.82605806],[127.13354744,36.82596825],[127.13365916,36.82585881],[127.13374217,36.82573396],[127.13379329,36.82559849],[127.13381055,36.8254576]]]}",2024,법규위반별 사고다발구간
6931291,2024050,중앙선침범,4413310800,44133003,충남 천안시 서북구3,충남 천안시 서북구 불당동(불당지웰시티어린이집 부근),6,9,0,1,8,0,127.106978698535,36.813038734153,"{""type"":""Polygon"",""coordinates"":[[[127.10967364,36.81281747],[127.10962186,36.81239473],[127.1094685,36.81198824],[127.10921946,36.81161361],[127.10888431,36.81128525],[127.10847593,36.81101577],[127.10801001,36.81081552],[127.10750446,36.81069221],[127.1069787,36.81065057],[127.10645294,36.81069221],[127.10594739,36.81081552],[127.10548147,36.81101577],[127.10507308,36.81128525],[127.10473793,36.81161361],[127.10448889,36.81198824],[127.10433554,36.81239473],[127.10428375,36.81281747],[127.10433554,36.8132402],[127.10448889,36.81364669],[127.10473793,36.8140213],[127.10507308,36.81434966],[127.10548147,36.81461913],[127.10594739,36.81481936],[127.10645294,36.81494267],[127.1069787,36.8149843],[127.10750446,36.81494267],[127.10801001,36.81481936],[127.10847593,36.81461913],[127.10888431,36.81434966],[127.10921946,36.8140213],[127.1094685,36.81364669],[127.10962186,36.8132402],[127.10967364,36.81281747]]]}",2024,법규위반별 사고다발구간
6932289,2024052,신호위반,4413310200,44133003,충남 천안시 서북구3,충남 천안시 서북구 성정동(구상골사거리 부근),8,11,0,1,10,0,127.135564033747,36.818619697466,"{""type"":""Polygon"",""coordinates"":[[[127.13646235,36.81839836],[127.13644509,36.81825746],[127.13639397,36.81812197],[127.13631096,36.81799711],[127.13619924,36.81788766],[127.13606311,36.81779784],[127.1359078,36.8177311],[127.13573929,36.81769],[127.13556403,36.81767612],[127.13538878,36.81769],[127.13522026,36.8177311],[127.13506496,36.81779784],[127.13492883,36.81788766],[127.13481711,36.81799711],[127.1347341,36.81812197],[127.13468298,36.81825746],[127.13466572,36.81839836],[127.13468298,36.81853926],[127.1347341,36.81867475],[127.13481711,36.81879961],[127.13492883,36.81890906],[127.13506496,36.81899888],[127.13522026,36.81906562],[127.13538878,36.81910672],[127.13556403,36.81912059],[127.13573929,36.81910672],[127.1359078,36.81906562],[127.13606311,36.81899888],[127.13619924,36.81890906],[127.13631096,36.81879961],[127.13639397,36.81867475],[127.13644509,36.81853926],[127.13646235,36.81839836]]]}",2024,법규위반별 사고다발구간
