위도,경도,설치형태,근처 가로등수,근처 CCTV개수,근처 킥라니주차장개수,300m내_사고다발지역_개수,가장가까운_사고다발지역_거리(m),주변 학교 수,가장 가까운 학교와의 거리,광원 등급
36.76987822,127.1581891,LED,29,0,0,0,1770.6901198241662,0,776.0524093664691,5
36.77027695,127.1582067,LED,27,0,0,0,1762.290949479102,0,732.7301672416562,5
36.77067116,127.1582271,LED,25,0,0,0,1755.3126587052884,0,689.957238925199,5
36.77106761,127.1582531,LED,25,0,0,0,1749.8585211019797,0,646.9509608674849,5
36.77146407,127.1582792,LED,26,0,0,0,1745.512739108384,0,604.105112679515,5
36.77186054,127.1582912,LED,26,0,0,0,1741.027071275209,0,561.8609536803627,5
36.77225929,127.1582903,LED,28,0,0,0,1736.4824386201497,0,520.0837702461663,5
36.77265575,127.1583113,LED,29,0,0,0,1735.0233728154844,0,478.2728428701351,5
36.77305222,127.1583323,LED,30,0,0,0,1734.6857331964773,0,436.9160896054252,5
36.77344868,127.1583532,LED,31,0,0,0,1724.578915378115,0,396.1620692429141,5
36.79452999,127.1480578,LED,109,2,0,0,510.4557016110802,0,640.9046131861429,5
36.79426461,127.1480617,LED,113,3,1,0,527.2881026422265,0,613.4002446873218,5
36.79399833,127.1480595,LED,116,3,2,0,545.6831257320493,0,586.2160528821487,5
36.79373027,127.1480478,LED,120,3,2,0,565.7960948721973,0,559.4535697435113,5
36.7934667,127.1480361,LED,121,3,2,0,586.3918230953188,0,533.4639404371226,5
36.79320088,127.1480328,LED,123,3,2,0,607.3602400688789,0,507.2675126705629,5
36.79293281,127.1480239,LED,119,3,2,0,629.5406030923584,0,481.4884262405129,5
36.79266699,127.1480178,LED,117,3,2,0,651.9777945161276,0,456.2853185176388,5
36.79240342,127.1480145,LED,108,3,2,0,674.6127015134531,0,431.7067375236953,5
36.79213535,127.1480055,LED,100,3,2,0,698.4509831404731,0,407.6453007794193,5
36.79186954,127.1479882,LED,93,3,2,0,722.9691590149175,0,385.049350425138,5
36.79160599,127.1479653,LED,91,4,2,0,747.9366214431759,0,363.97971958021685,5
36.7913357,127.147934,LED,86,4,2,0,774.2538262408168,0,344.1358559253137,5
36.79107443,127.1478915,LED,88,2,2,0,800.5477586414277,0,327.2928483153713,5
36.79081316,127.1478489,LED,83,2,2,0,827.0483604052644,0,312.30260628741195,5
36.79054965,127.147798,LED,84,2,2,0,854.3298749728332,2,299.9420915453687,5
36.79028389,127.1477443,LED,82,2,2,0,882.1067487676577,2,290.2140161681892,5
36.79001814,127.1476794,LED,79,2,2,0,910.5190714066456,2,284.2694769365592,5
36.78975237,127.1476312,LED,79,3,1,0,938.3081455431634,2,279.9911266502703,5
36.78948841,127.1475786,LED,78,4,0,0,966.2331659476596,2,279.2772277676761,5
36.78922534,127.147535,LED,77,4,0,0,993.7965489483212,2,280.9161667144467,5
36.78906518,127.1476999,LED,74,4,0,0,1002.7893744517146,2,266.3838001143393,5
36.79869813,127.1476596,LED,81,3,2,8,169.76153949647886,0,853.729808602451,5
36.79875711,127.1473348,LED,76,2,2,6,140.52727884982212,0,824.3816005361111,5
36.79846862,127.1474379,LED,79,2,2,6,154.20455451960456,0,840.2517658182122,5
36.79818239,127.147541,LED,83,1,2,6,173.2107636584512,0,857.0610076542118,5
36.79792322,127.1476245,LED,83,1,1,1,192.9696375131306,0,872.2477692997038,5
36.7976573,127.1476996,LED,87,1,1,1,214.8858148962151,0,887.7051576189597,5
36.79738012,127.1477691,LED,93,1,1,1,239.10015983891407,0,903.885317365265,5
36.79710295,127.1478302,LED,100,1,1,1,264.3128961996844,0,918.620756017794,5
36.79682578,127.1478941,LED,109,1,1,1,290.87361388967224,0,887.4364310604864,5
36.79654638,127.1479384,LED,113,1,1,0,317.42998139506784,0,856.5231535381597,5
36.79627825,127.1479743,LED,115,1,1,0,343.3310375309844,0,827.0572942546681,5
36.79601237,127.1480186,LED,110,1,0,0,370.0460014123895,0,797.6456328269196,5
36.79572173,127.1480433,LED,107,0,0,0,398.6700619641755,0,766.1786332508075,5
36.79545362,127.1480651,LED,97,0,0,0,425.5122470213264,0,737.2497906013843,5
36.79517427,127.1480674,LED,97,2,0,0,453.0551415156641,0,707.7892996134893,5
36.79489944,127.1480669,LED,101,2,0,0,480.46614788448727,0,679.0294536487295,5
36.80298888,127.1446395,LED,95,3,2,1,271.9580630097507,0,368.7347048265737,5
36.80326994,127.1450799,LED,91,3,2,0,315.47719467226113,0,338.9732521759657,5
36.80226566,127.1447082,LED,61,1,2,1,281.0914494881736,0,449.0910298380522,5
36.80310053,127.1454493,LED,84,3,2,0,345.009724334567,0,362.1932097015418,5
36.80283693,127.1454713,LED,75,2,2,0,344.6352340124945,0,391.3914024567033,5
36.80222406,127.1455681,LED,56,1,2,0,339.30968121679206,0,460.0179675909306,5
36.80174633,127.1456821,LED,54,1,2,0,305.2302673019168,0,514.0872189858844,5
36.80201449,127.1456126,LED,54,1,2,0,324.1196600909448,0,483.65542477053873,5
36.8024922,127.1455182,LED,56,1,2,0,349.518049518094,0,429.8780701768725,5
36.80196161,127.144646,LED,60,1,2,1,283.8316374912084,0,482.9393230632516,5
36.80256072,127.1447508,LED,68,1,2,1,280.83026490471985,0,416.29300793983873,5
36.80320274,127.144766,LED,96,3,2,1,286.61968124089884,0,344.92093606409344,5
36.80154148,127.1455584,LED,56,1,2,0,304.8325355147417,0,534.9024150976621,5
36.8017202,127.1449453,LED,60,1,2,0,317.7636467059456,0,510.1522672484675,5
36.80150131,127.1452418,LED,58,1,2,0,303.346421727565,0,536.1316373170299,5
36.77586246,127.2163437,나트륨,25,4,0,0,759.0503123038418,2,257.46190190447334,2
36.77588356,127.2171278,나트륨,25,3,0,0,822.6995333407561,2,264.0270051025564,2
36.77590914,127.2179232,나트륨,24,0,0,0,888.4080009442418,2,288.797252409727,2
36.77593079,127.2183994,나트륨,23,0,0,0,928.3832311362584,0,311.1035775804596,2
36.77596075,127.2192564,나트륨,22,0,0,0,1000.4851795448192,0,359.755124751957,2
36.77593271,127.2198052,나트륨,19,0,0,0,1045.1742930977457,0,391.9823992387591,2
36.7758009,127.2204265,나트륨,14,0,0,0,1092.6763353475417,0,425.65553627488094,2
36.77559264,127.2209636,나트륨,14,0,0,0,1131.4665545665432,0,453.2108272327063,2
36.77541155,127.2214335,나트륨,14,0,0,0,1166.3639992514095,0,480.9076664190949,2
36.77593902,127.218825,나트륨,23,0,0,0,963.8330696450976,0,333.3798271961028,2
36.77520338,127.2219202,나트륨,15,0,0,0,1202.8056084891384,0,511.6364804218487,2
36.7750676,127.2222502,나트륨,15,0,0,0,1228.1444911117885,0,534.2285232910083,2
36.77490472,127.2226138,나트륨,15,0,0,0,1256.1924693882568,0,559.925929119562,2
36.77475987,127.2229718,나트륨,15,0,0,0,1284.5604005247003,0,586.8146343387517,2
36.77463761,127.2232963,나트륨,16,0,0,0,1310.7472956288125,0,612.1658108945562,2
36.77449737,127.2235984,나트륨,16,0,0,0,1334.9150428803723,0,635.8090770763685,2
36.77439313,127.2239229,나트륨,17,0,0,0,1361.881199585683,0,662.5999797917644,2
36.77423033,127.2242417,나트륨,16,0,0,0,1387.7183273915975,0,688.5102261215359,2
36.77410814,127.224527,나트륨,16,0,0,0,1411.4030380881732,0,712.4702154954455,2
36.77401299,127.2248123,나트륨,17,0,0,0,1435.5721470480544,0,736.9804056058438,2
36.77387723,127.2251256,나트륨,17,0,0,0,1461.9414602121697,0,763.9611241419848,2
36.77157662,127.2289328,LED,13,0,0,0,1799.976276151013,0,1123.9314077843403,5
36.77139135,127.2292179,LED,13,0,0,0,1826.8657242342167,0,1152.9656644236634,5
36.77112931,127.2295867,LED,12,0,0,0,1862.1611366836,0,1191.3665871178257,5
36.77091689,127.2299277,LED,11,0,0,0,1894.7609431796152,0,1226.4034706318223,5
36.77068191,127.2302854,LED,10,0,0,0,1929.348979436141,0,1263.7124546217206,5
36.77048291,127.2306769,LED,9,0,0,0,1966.6664109579049,0,1303.1052144370203,5
36.77029293,127.2310571,LED,8,0,0,0,2003.00723272965,0,1341.372350257891,5
36.77011636,127.231499,LED,14,1,0,0,2044.7089231195216,0,1363.3920098683434,5
36.7699443,127.2319353,LED,26,1,0,0,2085.9368551482835,0,1379.556295298716,5
36.77207807,127.2282398,LED,13,0,0,0,1735.2025025874796,0,1053.352437017198,5
36.77234013,127.2278597,LED,14,0,0,0,1700.3915488944103,0,1015.6426768728168,5
36.77256158,127.227502,LED,14,0,0,0,1668.089718578046,0,981.000293189832,5
36.77279654,127.2271554,LED,14,0,0,0,1637.1365244410497,0,947.6531082670836,5
36.77300896,127.2268088,LED,15,0,0,0,1606.5542822536263,0,915.0411281457448,5
36.7732394,127.2264622,LED,15,0,0,0,1576.408720120765,0,882.8545549273457,5
36.77340672,127.2261435,LED,15,0,0,0,1548.8391675644314,0,853.9326575305298,5
36.77359664,127.22578,LED,16,0,0,0,1517.7029607598142,0,821.4136563745433,5
36.77376408,127.2253941,LED,16,0,0,0,1484.734613188191,0,787.3759415603992,5
36.79498083,127.1478317,LED,98,2,0,0,463.5686788742482,0,694.9258772423042,5
36.79525567,127.1478323,LED,95,2,0,0,435.7302819930863,0,723.4327081971232,5
36.79552601,127.1478244,LED,95,0,0,0,408.38614169727566,0,751.8864038174721,5
36.79579187,127.1478025,LED,103,0,0,0,381.29239743640966,0,780.4002395799486,5
36.79606899,127.1477778,LED,111,1,1,0,353.3991269036335,0,810.2600399698574,5
36.79635063,127.1477391,LED,115,1,1,0,324.9473083618334,0,841.0606670959763,5
36.79662103,127.1476892,LED,116,1,1,1,297.5520065597414,0,871.0268735799739,5
36.79689368,127.1476393,LED,108,1,1,1,270.60081928936927,0,901.2602656389134,5
36.79716409,127.1475782,LED,102,1,1,1,244.0423978757974,0,896.8191188827136,5
36.79744126,127.1475115,LED,91,1,1,1,217.64998349569456,0,880.0212602758535,5
36.79770493,127.1474392,LED,83,1,1,1,193.31828888303693,0,864.0510234449779,5
36.79795959,127.1473613,LED,82,1,1,1,170.93605550928314,0,848.6626255284225,5
36.79818946,127.1472917,LED,80,1,2,3,152.76499006363863,0,835.4641985507749,5
36.79854555,127.1471663,LED,78,2,2,6,128.69246735910093,0,814.7474523770503,5
36.78825934,127.1471718,LED,73,4,0,0,1103.9781201727917,0,328.9760935224097,5
36.78854983,127.1472732,LED,75,4,0,0,1071.1213492764753,0,311.74949761511743,5
36.7888246,127.1473298,LED,77,4,0,0,1041.7164716941988,0,301.49628993100555,5
36.7890454,127.147305,LED,77,4,0,0,1021.141033632574,0,301.6116623830703,5
36.78931349,127.1472943,LED,77,3,0,0,995.5544355318342,0,302.720555440664,5
36.78959052,127.147348,LED,75,3,0,0,966.4572668726274,0,301.2259869077504,5
36.78986754,127.1474046,LED,77,3,0,0,937.36205120799,0,302.69908941898365,5
36.79014456,127.1474667,LED,76,2,2,0,908.1510164624516,0,306.8934678098906,5
36.79041932,127.1475317,LED,80,2,2,0,879.1579686579036,0,313.8214473565334,5
36.79069634,127.1475882,LED,82,2,2,0,850.5160256515916,0,324.37782452881896,5
36.79097112,127.1476364,LED,87,3,2,0,822.6809712008449,0,337.946008135781,5
36.79125491,127.1476845,LED,92,4,2,0,794.2533532962831,0,354.35489133313735,5
36.79152745,127.1477187,LED,94,4,2,0,767.8348768720695,0,372.7599336961158,5
36.79180902,127.1477416,LED,97,3,2,0,741.5394244063585,0,394.0868103749433,5
36.79208383,127.1477674,LED,100,3,2,0,716.0773479720152,0,415.9384731231668,5
36.79236092,127.1477735,LED,106,3,2,0,691.9769602891022,0,440.0808079286745,5
36.79264025,127.1477824,LED,120,3,2,0,668.0765814267986,0,465.08060182943694,5
36.79291734,127.147783,LED,124,3,2,0,645.4792686581246,0,490.951681691846,5
36.79319667,127.1477947,LED,126,3,2,0,622.7037546924347,0,517.0866650360125,5
36.79347375,127.1478092,LED,124,3,2,0,600.6564076345541,0,543.4037148375127,5
36.79375309,127.1478098,LED,121,3,2,0,580.198453124429,0,570.9534502458447,5
36.79402792,127.1478159,LED,118,3,2,0,560.6330448871765,0,598.1841616839745,5
36.79430501,127.1478164,LED,112,2,1,0,532.8667739499793,0,626.1558502523692,5
36.79458435,127.1478198,LED,106,2,0,0,503.9248626393393,0,654.5121084512858,5
36.77292267,127.3436149,LED,47,0,0,0,6731.207600067171,0,719.3554105962037,5
36.77444189,127.3441033,LED,47,0,0,0,6783.493154694679,0,556.4522639897442,5
36.77421828,127.3443039,LED,47,0,0,0,6799.765473073035,0,565.6058157153249,5
36.77399468,127.3445046,LED,47,0,0,0,6816.145541800212,0,576.2369037097126,5
36.77377107,127.3447052,LED,47,0,0,0,6832.614737509823,0,588.2768772749251,5
36.77357724,127.3447351,LED,47,0,0,0,6834.161059987908,0,605.8037357122247,5
36.7734136,127.3444551,LED,47,0,0,0,6808.363238190137,0,633.8404653335108,5
36.77324996,127.344175,LED,47,0,0,0,6782.598806617577,0,662.13400107892,5
36.77308632,127.3438949,LED,47,0,0,0,6756.877145202765,0,690.6490561916172,5
36.77466549,127.3439027,LED,47,0,0,0,6767.320267147704,0,548.8570208095558,5
36.77371109,127.3451894,LED,47,0,0,0,6875.331010745196,0,574.1036009458207,5
36.77386345,127.3454766,LED,46,0,0,0,6901.77410191465,0,547.970865241214,5
36.7740158,127.3457639,LED,44,0,0,0,6928.260874302768,0,522.3307860650871,5
36.77416816,127.3460511,LED,42,0,0,0,6954.773266016584,0,497.2649124885863,5
36.77377717,127.344932,LED,47,0,0,0,6852.822778688867,0,577.9152967309318,5
36.77484082,127.3440379,LED,47,0,0,0,6780.693950369804,0,526.2892887973499,5
36.77420221,127.3459617,LED,43,0,0,0,6947.047654597449,0,496.5477748790692,5
36.77404309,127.3456753,LED,44,0,0,0,6920.554138857938,0,522.5783768379918,5
36.77388397,127.3453918,LED,46,0,0,0,6894.356414725688,0,549.0216432451613,5
36.77372261,127.3451026,LED,47,0,0,0,6867.677081710571,0,576.3505898109833,5
36.77462863,127.3441854,LED,47,0,0,0,6792.162298675686,0,535.6854885015631,5
36.77441536,127.3443956,LED,47,0,0,0,6809.28395708001,0,543.0472290983133,5
36.77420263,127.3445744,LED,47,0,0,0,6823.7085097043455,0,553.4461816265192,5
36.7739899,127.3447532,LED,47,0,0,0,6838.2216377258965,0,565.0940396114617,5
36.77487207,127.3433575,LED,47,0,0,0,6720.4987932982485,0,566.1653565350884,5
36.77506511,127.3435992,LED,47,0,0,0,6743.55198795804,0,535.7779998830732,5
36.77494116,127.3436155,LED,47,0,0,0,6743.976221929878,0,544.2667649319678,5
36.77523973,127.3439809,LED,47,0,0,0,6778.934681175169,0,497.7875256657825,5
36.77476924,127.3430826,LED,47,0,0,0,6695.258183941054,0,591.887722391073,5
36.77467322,127.3427882,LED,47,0,0,0,6668.351543428169,0,618.5158646654108,5
36.77456366,127.3424993,LED,45,0,0,0,6641.842613850127,0,645.9001242547535,5
36.77446535,127.3422188,LED,43,0,0,0,6616.179701966175,0,671.9956331112766,5
36.77542163,127.3441777,LED,47,0,0,0,6798.008467468239,0,471.1236855041601,5
36.77511552,127.3440867,LED,47,0,0,0,6787.27093928557,0,500.94615331321336,5
36.7751709,127.3444118,LED,47,0,0,0,6816.610254994344,0,476.7306366683488,5
36.77525567,127.3447006,LED,47,0,0,0,6842.980025771411,0,452.7262473097416,5
36.77518995,127.3448348,LED,47,0,0,0,6854.337139252987,0,450.7955942092826,5
36.77510627,127.3445571,LED,47,0,0,0,6828.971219227411,0,473.6647206177691,5
36.7750226,127.3442795,LED,47,0,0,0,6803.6222848940015,0,496.8800787983397,5
36.77490194,127.3439346,LED,47,0,0,0,6772.004652984118,0,527.4984974428833,5
36.77487557,127.3437076,LED,47,0,0,0,6751.627656106598,0,543.6120821396273,5
36.7747859,127.3435532,LED,47,0,0,0,6737.198849486829,0,560.3688585043203,5
36.77471247,127.3432364,LED,47,0,0,0,6708.478381764848,0,586.2114717417182,5
36.77460523,127.3429279,LED,47,0,0,0,6680.243020169379,0,614.3792916248185,5
36.77448672,127.3426193,LED,46,0,0,0,6651.930065175633,0,643.5539654235773,5
36.77438623,127.3423108,LED,43,0,0,0,6623.775643137531,0,671.5164826422099,5
36.77423395,127.3419965,LED,41,0,0,0,6594.7535954514215,0,703.7565053006914,5
36.77503938,127.3439296,LED,47,0,0,0,6772.682466628421,0,516.7636050240012,5
36.81220313,127.1584751,LED,82,1,1,0,734.3995112736853,2,156.1396463217381,5
36.8118431,127.1584931,LED,81,1,2,0,774.4628155341208,2,120.71786870493364,5
36.8114288,127.15852,LED,84,2,1,0,820.5930195591019,2,84.78224175947695,5
36.8107713,127.1585721,LED,83,2,1,0,863.4523300339575,2,64.04790089422333,5
36.81042553,127.1585947,LED,79,1,0,0,861.9624863120966,2,82.68000530654626,5
36.8100776,127.158602,LED,77,1,0,0,860.8235670395931,2,112.86215909703392,5
36.8097083,127.1586285,LED,67,1,0,0,863.1852978497449,2,148.62166130140102,5
36.80932609,127.1586596,LED,52,1,1,0,868.0047304882435,2,187.867135169603,5
36.80902645,127.1586758,LED,47,2,1,0,872.494297508001,2,219.67848068758693,5
36.8087715,127.1586948,LED,56,3,1,0,877.7546312795045,2,246.9703568140092,5
36.80847447,127.1587139,LED,66,3,3,0,884.727905021893,1,279.09250097014257,5
36.80820411,127.1587358,LED,75,3,3,0,884.1582460278515,0,308.444195452388,5
36.80791574,127.1587464,LED,85,3,3,0,869.5825147585368,0,340.0505996610975,5
36.80757778,127.1587737,LED,93,3,3,0,854.9141516199479,0,377.04025939893216,5
36.80723758,127.158801,LED,104,3,3,0,841.5786326994623,0,414.3982638939056,5
36.80683431,127.1588198,LED,109,3,3,0,826.6099759976371,0,458.8996056232677,5
36.81183122,127.1632882,LED,55,1,2,0,904.0602556548816,2,255.092424146598,5
36.81134328,127.1613002,LED,52,1,1,0,877.9430156920087,1,187.1287967141056,5
36.81134252,127.1618577,LED,43,1,1,0,895.5777074678376,1,235.63492208380927,5
36.81140264,127.1623734,LED,49,1,2,0,907.8573776366262,3,281.9922360287539,5
36.81152351,127.1629424,LED,51,1,2,0,918.5777737455676,2,281.7160505217648,5
36.81165129,127.1634021,LED,53,1,2,0,926.433251741062,2,277.2040248309901,5
36.81180147,127.1639544,LED,52,1,2,0,938.7397123749928,2,280.99699320205406,5
36.8119133,127.1645374,LED,50,1,2,0,958.7682827404396,2,299.0971055674526,5
36.81223448,127.1586152,LED,80,1,2,0,731.6619253924757,2,154.2210940910213,5
36.81152,127.1605581,LED,58,1,1,0,839.5147903893924,1,132.19096026112098,5
36.81188401,127.1595811,LED,64,0,2,0,780.8379637676517,2,108.16574352871784,5
36.81206488,127.1590968,LED,74,1,2,0,754.5392393089252,2,125.19070300792724,5
36.81173932,127.159959,LED,61,0,1,0,803.1064885124615,2,108.04648227677455,5
36.81206028,127.1641427,LED,55,1,2,0,924.7487726681776,2,265.10683178414945,5
36.81193701,127.1636801,LED,53,1,2,0,912.6635895854974,2,256.56485073355964,5
36.81216107,127.1645659,LED,52,1,3,0,938.4770163968864,2,279.65928158284976,5
36.81243939,127.1586829,LED,79,1,3,0,709.380877175859,2,173.71622987652228,5
36.81156192,127.161211,LED,53,1,1,0,852.372375380332,3,186.89286811563585,5
36.81200529,127.1598587,LED,60,1,2,0,772.3177452437125,2,129.33802722359945,5
36.81230151,127.1590328,LED,77,1,2,0,727.7305038453005,2,152.004627964053,5
36.81216128,127.15945,LED,69,1,2,0,748.4718942012388,2,136.1725091715625,5
36.81185833,127.1602506,LED,61,1,1,0,796.1473654359936,2,134.53242149233094,5
36.811743,127.1605726,LED,59,1,1,0,815.9875816911967,1,146.80952891656275,5
36.8116322,127.1608778,LED,58,1,1,0,835.6052751850584,1,163.1635755600146,5
36.80877229,127.1583755,LED,58,3,1,0,849.6136372126684,2,254.1807974685876,5
36.80913952,127.1583483,LED,48,2,1,0,842.1782987377017,2,216.60615175897925,5
36.80947072,127.1583237,LED,59,1,0,0,837.1256730814727,2,183.9438476375334,5
36.80993482,127.1582967,LED,76,1,0,0,833.4133542323831,2,141.3091214297718,5
36.81026826,127.1582749,LED,82,1,0,0,832.5033751616894,2,115.48939535685923,5
36.81067154,127.1582506,LED,84,2,0,0,833.7967553799763,2,94.70536539855452,5
36.81112889,127.1582235,LED,84,2,0,0,828.629731593881,2,94.26131441418664,5
36.81159075,127.1581964,LED,83,2,0,0,801.6397065097605,2,118.16567693499672,5
36.81197151,127.1581636,LED,84,1,1,0,759.2638960756626,2,140.71482658062075,5
36.81229368,127.1581446,LED,84,1,1,0,723.4226778661507,2,166.45902474593004,5
36.80836224,127.1584055,LED,61,3,3,0,860.1093237367063,1,297.1865768331209,5
36.80745206,127.1584485,LED,102,3,3,0,822.7642442358114,0,395.17021283361976,5
36.80812344,127.1584134,LED,71,3,3,0,854.7992120944197,0,322.7671934784564,5
36.80778549,127.1584379,LED,86,3,3,0,838.5326005057703,0,358.9697005417992,5
36.80681445,127.1585088,LED,111,3,3,0,799.8925593503387,0,455.87885284251047,5
36.80714565,127.158473,LED,106,3,3,0,810.7094645704151,0,428.3547649110572,5
36.81254435,127.1559794,LED,97,4,0,0,608.8469530816475,1,185.72290516601592,5
36.81260612,127.1535196,LED,98,7,0,0,389.7837517498402,3,215.04310491858573,5
36.81260886,127.1531441,LED,96,7,0,0,356.38376325855904,2,190.990428522514,5
36.81259176,127.1541696,LED,106,7,0,0,447.6586912507332,3,262.17931876405584,5
36.81257514,127.1548279,LED,101,6,0,0,506.2856676447332,1,255.19545310388176,5
36.81255636,127.1554079,LED,107,6,0,0,557.9605883693396,1,216.6742636774397,5
36.78803317,127.1242575,LED,109,10,1,1,247.6801060738533,5,107.74813015879498,5
36.78907449,127.1215676,LED,119,7,4,0,497.8568335847037,3,183.741978109648,5
36.78918066,127.1212792,LED,114,4,4,0,525.2246168609956,3,194.74949530685328,5
36.78928006,127.1210077,LED,109,4,5,0,551.0338493575618,1,208.1418824686748,5
36.78935689,127.1207781,LED,105,4,5,0,572.4254416511388,1,221.70207700525825,5
36.7894382,127.1205682,LED,105,4,5,0,592.7728230326694,1,234.75548681905755,5
36.78952853,127.1203555,LED,106,4,5,0,613.9479856821314,1,248.75891068457744,5
36.78813999,127.1239788,LED,114,10,1,1,272.112706215489,4,101.5475228765347,5
36.7882468,127.1237001,LED,116,10,1,1,297.0838376650765,4,102.60616111899336,5
36.78839462,127.1232974,LED,119,10,1,0,333.3469623640931,4,115.53026273909884,5
36.7885098,127.1230203,LED,120,8,1,0,359.7474287103921,3,132.19675342648006,5
36.78861823,127.1227292,LED,120,8,1,0,386.72869592428793,3,151.93663066239975,5
36.7887402,127.1224185,LED,120,8,4,0,416.2301508060467,3,176.3161847099545,5
36.78886442,127.1221162,LED,123,8,4,0,445.51116692512585,3,174.72229797666876,5
36.7889706,127.1218167,LED,118,8,4,0,473.427330096892,3,178.4342006964429,5
36.81489075,127.1584302,CPO,51,4,3,0,435.8780959046589,0,371.37173950749417,3
36.81446947,127.1584349,CPO,56,2,2,0,482.6271722735949,0,361.6884235863651,3
36.81407974,127.1584369,CPO,63,2,2,0,525.8769973731532,0,354.79693096474625,3
36.81362017,127.1584415,CPO,66,2,2,0,576.905782966773,0,306.05677919960715,3
36.81322818,127.1584435,CPO,71,2,2,0,620.4309146802034,2,263.8689623903951,3
36.81274833,127.158451,CPO,81,2,2,0,673.7460735254533,2,212.841929185846,3
36.81335702,127.1581244,CPO,71,2,2,0,605.1722408534406,2,269.80547020482925,3
36.81291097,127.1581235,CPO,79,2,2,0,654.7676134416555,2,224.3043368582981,3
36.81608021,127.1584298,LED,59,7,4,0,304.16942162822284,0,393.6433117670013,5
36.81560938,127.1584316,LED,57,5,3,0,356.2690358433621,0,384.7923353932011,5
36.81677182,127.1584256,LED,72,10,6,1,227.83103851989415,0,418.2228500275796,5
36.81713677,127.1584236,LED,76,13,5,2,187.73835506671048,0,436.1453788429276,5
36.81760085,127.1584161,LED,76,13,5,3,137.06676734984703,0,462.7255701879256,5
36.81808295,127.1584143,LED,77,10,6,3,85.81733615937216,0,427.7516874310545,5
36.8151319,127.1584235,LED,48,5,3,0,409.0991159855007,0,379.7525176782184,5
36.8167336,127.1580922,LED,69,10,6,2,229.70594024649856,0,389.4664597308865,5
36.8161569,127.1580985,LED,59,7,5,1,293.8337213613005,0,367.3242850499466,5
36.81525162,127.1581115,LED,46,5,3,0,394.50281735574777,0,354.129996024616,5
36.8146971,127.1581145,LED,49,3,2,0,456.16133628877634,0,359.54692882958386,5
36.81382109,127.1581254,LED,62,2,2,0,553.5739323873318,0,318.44800627450815,5
36.81733321,127.1580906,LED,76,12,5,3,163.03919637718556,0,422.0647226174609,5
36.81775672,127.158097,LED,75,12,5,3,115.97629292435664,0,450.1708090589723,5
36.7566422,127.1571428,LED,39,0,0,0,2493.7616449992324,0,1651.23002555317,5
36.75606227,127.1561561,LED,39,0,0,0,2487.625784267567,0,1750.5154508838095,5
36.75617907,127.1564195,LED,40,0,0,0,2492.08874807368,0,1724.7961032095711,5
36.75631165,127.1566774,LED,39,0,0,0,2495.1656372842785,0,1699.2229294680578,5
36.75645103,127.156896,LED,39,0,0,0,2495.704693260993,0,1676.9796579534102,5
36.7567907,127.1572831,LED,40,0,0,0,2489.490367021236,0,1635.8447496481424,5
36.75694371,127.157415,LED,39,0,0,0,2484.5121373267543,0,1621.2267897721729,5
36.75711027,127.1575301,LED,39,0,0,0,2477.57490852115,0,1607.968105063402,5
36.7573039,127.1576117,LED,39,0,0,0,2466.563804934639,0,1597.3656517615025,5
36.75565364,127.155104,LED,37,0,0,0,2467.401197141056,0,1852.0604238601504,5
36.75576707,127.155359,LED,38,0,0,0,2470.6286145611502,0,1827.057366715749,5
36.75586475,127.1556084,LED,38,0,0,0,2475.2217278158096,0,1802.960317320361,5
36.75595804,127.1558784,LED,39,0,0,0,2481.559597301404,0,1777.1991276759982,5
36.79898081,127.1590501,LED,67,4,3,0,558.8885737688879,0,390.0044771403172,5
36.79946295,127.1590175,LED,57,4,3,0,569.323232410383,0,339.53831394091407,5
36.79977386,127.1589985,LED,54,4,3,0,578.7689829722779,0,307.65606847225405,5
36.80011181,127.1589712,LED,52,5,3,0,590.6259403313177,1,273.45751217970155,5
36.80046776,127.1589635,LED,46,4,3,0,607.0664713737356,1,239.62740007551028,5
36.80088006,127.1589307,LED,42,4,2,0,626.8714862415511,1,201.64752345536647,5
36.80124505,127.1589063,LED,33,4,1,0,646.9660756502926,1,171.62578324962445,5
36.80161678,127.1588846,LED,26,3,1,0,669.5742226273494,1,146.66420506863838,5
36.80194798,127.1588601,LED,25,3,1,0,690.8295979472032,1,131.14636657235656,5
36.80235351,127.1588385,LED,34,3,1,0,715.4233987459862,1,125.75537529189786,5
36.80277482,127.1588058,LED,49,3,1,0,735.9307564143215,1,135.89143729087277,5
36.80320289,127.1587759,LED,58,3,1,0,759.4204360255726,1,160.45172148684313,5
36.80364899,127.1587376,LED,72,4,3,0,771.7409189672145,1,194.9827402395203,5
36.80414914,127.1587078,LED,89,4,4,0,766.0959033579717,1,240.67056339862296,5
36.80455243,127.158675,LED,97,4,4,0,763.6922578314465,1,279.84565654873023,5
36.80483183,127.1586364,LED,102,3,4,0,762.1662726827147,0,307.41545671285803,5
36.80488317,127.1589922,LED,100,3,4,0,794.2103116872289,0,324.988557986847,5
36.80478181,127.1589836,LED,98,3,4,0,792.5613234949527,0,314.49762674234955,5
36.80187091,127.1592101,LED,25,3,1,0,709.7679884910671,1,163.4614463060575,5
36.80339619,127.159104,LED,55,3,3,0,795.6657352411512,1,196.5835391367543,5
36.8042253,127.1590385,LED,86,4,4,0,795.4343329130402,1,262.9419866905095,5
36.80365304,127.1590765,LED,66,4,3,0,801.7582876314002,1,214.65965324634385,5
