관리기관,관리부서,관리번호,위도,경도,소재지도로명주소,소재지지번주소,설치형태,데이터기준일자,주변 학교 수,가장 가까운 학교와의 거리,광원 등급
천안시 동남구,건설과,1,36.79914734,127.1469321,주철11,동남구 사직동 296,LED,2024-07-23,0,781.4505537498042,5
천안시 동남구,건설과,1,36.80057829,127.1465791,주철11,동남구 사직동 296,LED,2024-07-23,0,657.9745870808916,5
천안시 동남구,건설과,1,36.80086901,127.1464872,주철11,동남구 사직동 296,LED,2024-07-23,0,624.6293617878409,5
천안시 동남구,건설과,1,36.80000363,127.1467405,주철11,동남구 사직동 296,LED,2024-07-23,0,723.4361215581756,5
천안시 동남구,건설과,1,36.80025378,127.1466653,주철11,동남구 사직동 296,LED,2024-07-23,0,694.8298186559795,5
천안시 동남구,건설과,1,36.79946281,127.1468627,주철11,동남구 사직동 296,LED,2024-07-23,0,770.7055639556519,5
천안시 동남구,건설과,,36.83027286,127.1712885,,동남구 신부동 189-27,LED,2024-07-23,0,476.4871826241697,5
천안시 동남구,건설과,,36.82998972,127.1708002,,동남구 신부동 189-27,LED,2024-07-23,0,529.9722019993175,5
천안시 동남구,건설과,,36.82872575,127.1693402,,동남구 신부동 189-27,LED,2024-07-23,0,716.0671265254149,5
천안시 동남구,건설과,,36.82938893,127.1703113,,동남구 신부동 189-27,LED,2024-07-23,0,602.933020321931,5
천안시 동남구,건설과,,36.82859562,127.16897,,동남구 신부동 189-27,LED,2024-07-23,0,751.31366940529,5
천안시 동남구,건설과,,36.82911226,127.1700192,,동남구 신부동 189-27,LED,2024-07-23,0,641.9103906684177,5
천안시 동남구,건설과,,36.8286705,127.1691381,,동남구 신부동 189-27,LED,2024-07-23,0,734.2863741911697,5
천안시 동남구,건설과,,36.82853294,127.1686896,,동남구 신부동 189-27,LED,2024-07-23,0,775.7925036687489,5
천안시 동남구,건설과,,36.82846154,127.168199,,동남구 신부동 189-27,LED,2024-07-23,0,800.7379937968354,5
천안시 동남구,건설과,,36.82837241,127.1675067,,동남구 신부동 189-27,LED,2024-07-23,0,749.7175185223593,5
천안시 동남구,건설과,,36.82841696,127.1678627,,동남구 신부동 189-27,LED,2024-07-23,0,775.8082258773223,5
천안시 동남구,건설과,,36.82835485,127.1671816,,동남구 신부동 189-27,LED,2024-07-23,0,725.0768234393096,5
천안시 동남구,건설과,,36.82833723,127.1668901,,동남구 신부동 189-27,LED,2024-07-23,0,703.3689438013356,5
천안시 동남구,건설과,,36.82814762,127.1671587,,동남구 신부동 189-27,LED,2024-07-23,0,734.6112628286687,5
천안시 동남구,건설과,,36.82820092,127.1677081,,동남구 신부동 189-27,LED,2024-07-23,0,774.4527805316009,5
천안시 동남구,건설과,,36.82826322,127.1682519,,동남구 신부동 189-27,LED,2024-07-23,0,814.4368281418203,5
천안시 동남구,건설과,,36.8284422,127.1691322,,동남구 신부동 189-27,LED,2024-07-23,0,749.6298066872586,5
천안시 동남구,건설과,,36.82875205,127.1698559,,동남구 신부동 189-27,LED,2024-07-23,0,677.497004102049,5
천안시 동남구,건설과,,36.8300658,127.1711591,,동남구 신부동 189-27,LED,2024-07-23,0,498.4002201397528,5
천안시 동남구,건설과,,36.8298228,127.1709484,,동남구 신부동 189-27,LED,2024-07-23,0,528.8980463751384,5
천안시 동남구,건설과,,36.82858134,127.1695024,,동남구 신부동 189-27,LED,2024-07-23,0,714.012027371967,5
천안시 동남구,건설과,,36.82894988,127.1701421,,동남구 신부동 189-27,LED,2024-07-23,0,643.8928401453428,5
천안시 동남구,건설과,,36.82956626,127.1707544,,동남구 신부동 189-27,LED,2024-07-23,0,559.3223909748898,5
천안시 동남구,건설과,,36.8283481,127.1687677,,동남구 신부동 189-27,LED,2024-07-23,0,781.9588381824226,5
천안시 동남구,건설과,,36.83131932,127.1720362,,동남구 신부동 16-126,LED,2024-07-23,0,365.48156142339553,5
천안시 동남구,건설과,,36.83151061,127.172174,,동남구 신부동 16-126,LED,2024-07-23,0,346.8589453338057,5
천안시 동남구,건설과,,36.8316595,127.1720314,,동남구 신부동 16-126,LED,2024-07-23,0,354.3400441859517,5
천안시 동남구,건설과,,36.83129944,127.1717616,,동남구 신부동 16-126,LED,2024-07-23,0,389.1875247296952,5
천안시 동남구,건설과,,36.8311303,127.1718901,,동남구 신부동 16-126,LED,2024-07-23,0,385.3523778681193,5
천안시 동남구,건설과,,36.83093676,127.1717523,,동남구 신부동 16-126,LED,2024-07-23,0,405.2981755229855,5
천안시 동남구,건설과,,36.83073197,127.171609,,동남구 신부동 16-126,LED,2024-07-23,0,426.7549773011326,5
천안시 동남구,건설과,,36.83055194,127.1714768,,동남구 신부동 16-126,LED,2024-07-23,0,446.51283709030486,5
천안시 동남구,건설과,,36.83187966,127.1724523,,동남구 신부동 16-126,LED,2024-07-23,0,312.16686169571034,5
천안시 동남구,건설과,,36.83166793,127.1724294,,동남구 신부동 16-126,LED,2024-07-23,0,319.96901062889964,5
천안시 동남구,건설과,,36.83034487,127.1713447,,동남구 신부동 16-126,LED,2024-07-23,0,468.09810240781377,5
천안시 동남구,건설과,,36.83025979,127.1709802,,동남구 신부동 16-126,LED,2024-07-23,0,500.92927017897847,5
천안시 동남구,건설과,,36.83111041,127.171621,,동남구 신부동 16-126,LED,2024-07-23,0,408.34325389296873,5
천안시 동남구,건설과,,36.83094839,127.1714973,,동남구 신부동 16-126,LED,2024-07-23,0,425.4555985214425,5
천안시 동남구,건설과,,36.83071883,127.1713455,,동남구 신부동 16-126,LED,2024-07-23,0,448.4031089459595,5
천안시 동남구,건설과,,36.83055232,127.1712106,,동남구 신부동 16-126,LED,2024-07-23,0,467.4220425523896,5
천안시 동남구,건설과,1,36.83024835,127.1787568,안서2길 9,동남구 안서동 226-15,LED,2024-07-23,1,163.26479095230536,5
천안시 동남구,건설과,1,36.82954362,127.1769981,안서2길 9,동남구 안서동 226-15,LED,2024-07-23,0,337.7499198042148,5
천안시 동남구,건설과,1,36.82985553,127.1763038,안서2길 9,동남구 안서동 226-15,LED,2024-07-23,1,293.9844674919089,5
천안시 동남구,건설과,1,36.82976022,127.1782793,안서2길 9,동남구 안서동 226-15,LED,2024-07-23,1,229.61984990299447,5
천안시 동남구,건설과,1,36.83002565,127.1785405,안서2길 9,동남구 안서동 226-15,LED,2024-07-23,1,193.20272801216467,5
천안시 동남구,건설과,1,36.83036159,127.1783563,안서2길 9,동남구 안서동 226-15,LED,2024-07-23,1,188.6021530030046,5
천안시 동남구,건설과,1,36.82952859,127.1780069,안서2길 9,동남구 안서동 226-15,LED,2024-07-23,1,264.6939809777685,5
천안시 동남구,건설과,1,36.8303396,127.1772027,안서2길 9,동남구 안서동 226-15,LED,2024-07-23,2,265.2983800968266,5
천안시 동남구,건설과,1,36.82967026,127.1766677,안서2길 9,동남구 안서동 226-15,LED,2024-07-23,0,319.9368233379462,5
천안시 동남구,건설과,1,36.8302882,127.1762952,안서2길 9,동남구 안서동 226-15,LED,2024-07-23,1,246.2339622635369,5
천안시 동남구,건설과,1,36.83038978,127.1775829,안서2길 9,동남구 안서동 226-15,LED,2024-07-23,2,252.09023563534583,5
천안시 동남구,건설과,1,36.8302824,127.1767549,안서2길 9,동남구 안서동 226-15,LED,2024-07-23,1,256.2186594415781,5
천안시 동남구,건설과,1,36.82952485,127.1774968,안서2길 9,동남구 안서동 226-15,LED,2024-07-23,0,301.21198758382934,5
천안시 동남구,건설과,,36.8306705,127.1766588,,동남구 안서동 232-5,LED,2024-07-23,1,212.5651386916399,5
천안시 동남구,건설과,,36.82928537,127.1838801,,동남구 안서동 232-5,CDM,2024-07-23,0,374.99117492850417,4
천안시 동남구,건설과,,36.82930911,127.1830955,,동남구 안서동 232-5,CDM,2024-07-23,0,316.00366991558224,4
천안시 동남구,건설과,,36.8305491,127.1795001,,동남구 안서동 232-5,LED,2024-07-23,1,89.9777565411433,5
천안시 동남구,건설과,,36.83074583,127.179013,,동남구 안서동 232-5,LED,2024-07-23,1,118.79700766262732,5
천안시 동남구,건설과,,36.8309246,127.1784809,,동남구 안서동 232-5,LED,2024-07-23,2,161.78077006538035,5
천안시 동남구,건설과,,36.83098403,127.1779094,,동남구 안서동 232-5,LED,2024-07-23,2,212.15506835706827,5
천안시 동남구,건설과,,36.83086778,127.1773094,,동남구 안서동 232-5,LED,2024-07-23,2,219.62786315036743,5
천안시 동남구,건설과,,36.83039988,127.1798557,,동남구 안서동 232-5,CDM,2024-07-23,1,82.28998374558843,4
천안시 동남구,건설과,,36.83018276,127.1804241,,동남구 안서동 232-5,LED,2024-07-23,1,97.43004032421024,5
천안시 동남구,건설과,,36.82995654,127.1810401,,동남구 안서동 232-5,LED,2024-07-23,1,138.88786746678196,5
천안시 동남구,건설과,,36.82973484,127.1816533,,동남구 안서동 232-5,CDM,2024-07-23,1,190.14781281537648,4
천안시 동남구,건설과,,36.82954485,127.182146,,동남구 안서동 232-5,CDM,2024-07-23,1,235.2557721195261,4
천안시 동남구,건설과,,36.82936397,127.18258,,동남구 안서동 232-5,나트륨,2024-07-23,1,277.01273072304565,2
천안시 동남구,건설과,,36.82916744,127.182927,,동남구 안서동 232-5,CDM,2024-07-23,0,314.5698062604313,4
천안시 동남구,건설과,,36.82920732,127.1833643,,동남구 안서동 232-5,CDM,2024-07-23,0,341.88858550416654,4
천안시 동남구,건설과,L024,36.8320826,127.1723182,,동남구 안서동 506-58,LED,2024-07-23,0,319.96856872855284,5
천안시 동남구,건설과,L025,36.83233013,127.1725093,,동남구 안서동 506-58,LED,2024-07-23,0,300.3803800411392,5
천안시 동남구,건설과,L026,36.83254392,127.1726583,,동남구 안서동 506-58,LED,2024-07-23,1,286.76705174404435,5
천안시 동남구,건설과,L027,36.83284548,127.1728776,,동남구 안서동 506-58,LED,2024-07-23,1,270.26945120167335,5
천안시 동남구,건설과,L028,36.83343059,127.1732937,,동남구 안서동 506-58,LED,2024-07-23,1,253.35226106831448,5
천안시 동남구,건설과,L029,36.83394603,127.1735947,,동남구 안서동 506-58,LED,2024-07-23,1,260.7851634711316,5
천안시 동남구,건설과,L030,36.83414411,127.1737073,,동남구 안서동 506-58,LED,2024-07-23,1,267.79175471600115,5
천안시 동남구,건설과,L031,36.83445033,127.1738145,,동남구 안서동 506-58,LED,2024-07-23,1,286.1722133915835,5
천안시 동남구,건설과,L032,36.8348407,127.1739258,,동남구 안서동 506-58,LED,2024-07-23,0,315.0882433629572,5
천안시 동남구,건설과,L033,36.83515749,127.1739562,,동남구 안서동 506-58,LED,2024-07-23,0,343.6579869159326,5
천안시 동남구,건설과,L034,36.83553591,127.1739879,,동남구 안서동 506-58,LED,2024-07-23,0,379.4634507419824,5
천안시 동남구,건설과,L035,36.83592786,127.1740112,,동남구 안서동 506-58,LED,2024-07-23,0,418.14052636133374,5
천안시 동남구,건설과,L036,36.83639413,127.1740459,,동남구 안서동 506-58,LED,2024-07-23,0,465.0760415113768,5
천안시 동남구,건설과,L037,36.83668021,127.1740605,,동남구 안서동 506-58,LED,2024-07-23,0,494.5634639048287,5
천안시 동남구,건설과,R025,36.83241525,127.172843,,동남구 안서동 506-58,LED,2024-07-23,1,270.3224654728942,5
천안시 동남구,건설과,R026,36.83272355,127.1730679,,동남구 안서동 506-58,LED,2024-07-23,1,251.7090050302223,5
천안시 동남구,건설과,R027,36.83300259,127.1732731,,동남구 안서동 506-58,LED,2024-07-23,1,239.19065831722293,5
천안시 동남구,건설과,R030,36.83338058,127.1736019,,동남구 안서동 506-58,LED,2024-07-23,1,226.20310472407425,5
천안시 동남구,건설과,R031,36.83374077,127.1737736,,동남구 안서동 506-58,LED,2024-07-23,1,234.21047201752623,5
천안시 동남구,건설과,R032,36.83404919,127.1739201,,동남구 안서동 506-58,LED,2024-07-23,1,246.87734905193787,5
천안시 동남구,건설과,R033,36.834436,127.1740423,,동남구 안서동 506-58,LED,2024-07-23,1,272.31898383993126,5
천안시 동남구,건설과,R035,36.83485982,127.1741657,,동남구 안서동 506-58,LED,2024-07-23,0,305.6700372151736,5
천안시 동남구,건설과,R036,36.8353204,127.1742234,,동남구 안서동 506-58,LED,2024-07-23,0,348.7845425175728,5
천안시 동남구,건설과,R037,36.83572701,127.1742518,,동남구 안서동 506-58,LED,2024-07-23,0,389.2832698556768,5
천안시 동남구,건설과,R038,36.8361505,127.1742751,,동남구 안서동 506-58,LED,2024-07-23,0,432.6575366338283,5
천안시 동남구,건설과,R039,36.83647259,127.1743123,,동남구 안서동 506-58,LED,2024-07-23,0,465.61335782882713,5
천안시 동남구,건설과,통합주,36.8337655,127.1735114,,동남구 안서동 506-58,LED,2024-07-23,1,254.80533668158844,5
천안시 동남구,건설과,통합주,36.83312229,127.1730688,,동남구 안서동 506-58,LED,2024-07-23,1,260.2099343185553,5
천안시 동남구,건설과,통합주,36.83314205,127.1734192,,동남구 안서동 506-58,LED,2024-07-23,1,231.085392915782,5
천안시 동남구,건설과,1,36.83834149,127.1749191,,동남구 안서동 352-10,LED,2024-07-23,0,657.6247580194761,5
천안시 동남구,건설과,1,36.83845822,127.1767243,,동남구 안서동 352-10,LED,2024-07-23,0,669.2660920735626,5
천안시 동남구,건설과,1,36.83834944,127.1756366,,동남구 안서동 352-10,LED,2024-07-23,0,653.2897324222995,5
천안시 동남구,건설과,1,36.83821592,127.1745237,,동남구 안서동 352-10,LED,2024-07-23,0,649.3914211428705,5
천안시 동남구,건설과,1,36.83883072,127.1777005,,동남구 안서동 352-10,LED,2024-07-23,0,724.8016098625974,5
천안시 동남구,건설과,1,36.83852313,127.1754829,,동남구 안서동 352-10,LED,2024-07-23,0,673.1711274917161,5
천안시 동남구,건설과,1,36.83852165,127.1749644,,동남구 안서동 352-10,LED,2024-07-23,0,676.9960354004503,5
천안시 동남구,건설과,1,36.83962446,127.1786945,,동남구 안서동 352-10,LED,2024-07-23,0,833.264002513842,5
천안시 동남구,건설과,1,36.83993662,127.1793427,,동남구 안서동 352-10,LED,2024-07-23,0,884.8366119212167,5
천안시 동남구,건설과,1,36.83955194,127.178983,,동남구 안서동 352-10,LED,2024-07-23,0,833.7274361843797,5
천안시 동남구,건설과,1,36.83984839,127.1795835,,동남구 안서동 352-10,LED,2024-07-23,0,883.4180374138182,5
천안시 동남구,건설과,1,36.8386754,127.1745808,,동남구 안서동 352-10,LED,2024-07-23,0,698.7997559061808,5
천안시 동남구,건설과,1,36.83852904,127.1760602,,동남구 안서동 352-10,LED,2024-07-23,0,673.0954802217742,5
천안시 동남구,건설과,1,36.83998993,127.1798417,,동남구 안서동 352-10,LED,2024-07-23,0,906.7257569094882,5
천안시 동남구,건설과,1,36.83969341,127.1792833,,동남구 안서동 352-10,LED,2024-07-23,0,857.6570333213137,5
천안시 동남구,건설과,1,36.83859375,127.1764808,,동남구 안서동 352-10,LED,2024-07-23,0,682.2015707379378,5
천안시 동남구,건설과,1,36.83978613,127.1790425,,동남구 안서동 352-10,LED,2024-07-23,0,860.0593855990697,5
천안시 동남구,건설과,1,36.84013209,127.1796851,,동남구 안서동 352-10,LED,2024-07-23,0,916.0654896479314,5
천안시 동남구,건설과,1,36.83916164,127.1778582,,동남구 안서동 352-10,LED,2024-07-23,0,763.8241579996491,5
천안시 동남구,건설과,1,36.83884702,127.1773446,,동남구 안서동 352-10,LED,2024-07-23,0,720.1650823355452,5
천안시 동남구,건설과,1,36.83909817,127.1781244,,동남구 안서동 352-10,LED,2024-07-23,0,762.8182773579875,5
천안시 동남구,건설과,1,36.83937514,127.1782035,,동남구 안서동 352-10,LED,2024-07-23,0,794.3854960763124,5
천안시 동남구,건설과,1,36.83859946,127.1771815,,동남구 안서동 352-10,LED,2024-07-23,0,690.5269482259173,5
천안시 동남구,건설과,1,36.83836431,127.1762477,,동남구 안서동 352-10,LED,2024-07-23,0,655.4062197166219,5
천안시 동남구,건설과,1,36.83867876,127.176879,,동남구 안서동 352-10,LED,2024-07-23,0,695.2664660689483,5
천안시 동남구,건설과,,36.8420125,127.1755918,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,1060.5548895862903,5
천안시 동남구,건설과,,36.84132452,127.1746709,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,989.60731468139,5
천안시 동남구,건설과,,36.84237246,127.1759177,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,1100.2771250676856,5
천안시 동남구,건설과,,36.84224181,127.1759118,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,1085.7480552971394,5
천안시 동남구,건설과,,36.83972974,127.1745495,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,815.0531513552282,5
천안시 동남구,건설과,,36.84078426,127.174395,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,933.0703646800836,5
천안시 동남구,건설과,,36.83890571,127.1742225,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,729.8373257327839,5
천안시 동남구,건설과,,36.83928412,127.1742542,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,770.5591840687079,5
천안시 동남구,건설과,,36.83970985,127.1742832,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,816.6522154622595,5
천안시 동남구,건설과,,36.8401198,127.1743206,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,861.0356051541719,5
천안시 동남구,건설과,,36.84050949,127.1743495,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,903.436829726376,5
천안시 동남구,건설과,,36.83994598,127.1745668,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,838.6345112433559,5
천안시 동남구,건설과,,36.84039649,127.1745959,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,887.9311307448811,5
천안시 동남구,건설과,,36.84080637,127.1746753,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,932.3088807425396,5
천안시 동남구,건설과,,36.84059471,127.1746075,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,909.6644372305992,5
천안시 동남구,건설과,,36.84234949,127.1762204,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,1098.1371992188178,5
천안시 동남구,건설과,,36.84180562,127.1753446,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,1038.333259621129,5
천안시 동남구,건설과,,36.8415671,127.1751591,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,1012.7503509075816,5
천안시 동남구,건설과,,36.84134212,127.1749568,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,989.116586170175,5
천안시 동남구,건설과,,36.84106304,127.1747768,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,959.7001639890613,5
천안시 동남구,건설과,,36.84228274,127.1756596,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,1090.4708016804202,5
천안시 동남구,건설과,,36.84208494,127.1753565,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,1069.31392460433,5
천안시 동남구,건설과,,36.84187353,127.1751206,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,1046.973104628042,5
천안시 동남구,건설과,,36.84161705,127.1748901,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,1020.0802027613522,5
천안시 동남구,건설과,등감기 설치안됨,36.84016222,127.1745841,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,862.2442195655162,5
천안시 동남구,건설과,전원투입안됨,36.83945944,127.1745265,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,785.6389486379126,5
천안시 동남구,건설과,통합주,36.84100038,127.1744907,망향로 201,동남구 안서동 360-4,LED,2024-07-23,0,955.727228818368,5
천안시 동남구,건설과,,36.82873463,127.1860113,,동남구 안서동 534-110,LED,2024-07-23,0,570.5955242358631,5
천안시 동남구,건설과,,36.82889067,127.1884946,,동남구 안서동 534-110,LED,2024-07-23,0,768.643844910733,5
천안시 동남구,건설과,,36.82898067,127.1861773,,동남구 안서동 534-110,LED,2024-07-23,0,572.2629445261776,5
천안시 동남구,건설과,,36.82907794,127.1883073,,동남구 안서동 534-110,LED,2024-07-23,0,746.438807092496,5
천안시 동남구,건설과,,36.82947276,127.1865092,,동남구 안서동 534-110,LED,2024-07-23,0,580.5912266880679,5
천안시 동남구,건설과,,36.82922672,127.1863432,,동남구 안서동 534-110,LED,2024-07-23,0,575.598726401884,5
천안시 동남구,건설과,,36.82887281,127.1883909,,동남구 안서동 534-110,LED,2024-07-23,0,760.5134122925658,5
천안시 동남구,건설과,,36.82907101,127.1884166,,동남구 안서동 534-110,LED,2024-07-23,0,755.9660739722823,5
천안시 동남구,건설과,,36.82926258,127.1883666,,동남구 안서동 534-110,LED,2024-07-23,0,745.7438291121808,5
천안시 동남구,건설과,,36.82935283,127.1882744,,동남구 안서동 534-110,LED,2024-07-23,0,735.1947951562439,5
천안시 동남구,건설과,,36.82941802,127.188367,,동남구 안서동 534-110,LED,2024-07-23,0,741.3518022984126,5
천안시 동남구,건설과,A-06-02,36.82997076,127.1849747,,동남구 안서동 534-110,LED,2024-07-23,0,433.8145071533001,5
천안시 동남구,건설과,A-06-03,36.82989378,127.1852239,,동남구 안서동 534-110,LED,2024-07-23,0,457.5024509765504,5
천안시 동남구,건설과,A-06-04,36.8297648,127.1855907,,동남구 안서동 534-110,LED,2024-07-23,0,492.8875786081925,5
천안시 동남구,건설과,A-06-05,36.82965841,127.1859183,,동남구 안서동 534-110,LED,2024-07-23,0,524.2319341778448,5
천안시 동남구,건설과,A-06-06,36.82957218,127.186316,,동남구 안서동 534-110,LED,2024-07-23,0,560.8822081630775,5
천안시 동남구,건설과,A-06-07,36.82955101,127.1868905,,동남구 안서동 534-110,LED,2024-07-23,0,610.586491867311,5
천안시 동남구,건설과,A-06-08,36.82953206,127.1874789,,동남구 안서동 534-110,LED,2024-07-23,0,661.6498753978655,5
천안시 동남구,건설과,A-06-10,36.82950861,127.1880618,,동남구 안서동 534-110,LED,2024-07-23,0,712.5541616338085,5
천안시 동남구,건설과,A-06-11,36.83021654,127.1848323,,동남구 안서동 534-110,LED,2024-07-23,0,414.6832812588223,5
천안시 동남구,건설과,1,36.82944407,127.1889808,,동남구 안서동 208-2,LED,2024-07-23,0,793.769253325169,5
천안시 동남구,건설과,1,36.82965339,127.1876782,,동남구 안서동 208-2,LED,2024-07-23,0,675.5799162256828,5
천안시 동남구,건설과,1,36.82969303,127.1868292,,동남구 안서동 208-2,LED,2024-07-23,0,601.1759606468511,5
천안시 동남구,건설과,1,36.82984544,127.1858879,,동남구 안서동 208-2,LED,2024-07-23,0,515.8494310515143,5
천안시 동남구,건설과,1,36.83012163,127.1850199,,동남구 안서동 208-2,LED,2024-07-23,0,433.3704420056059,5
천안시 동남구,건설과,1,36.82981556,127.1905286,,동남구 안서동 208-2,LED,2024-07-23,0,921.4360982094828,5
천안시 동남구,건설과,1,36.82962769,127.1896762,,동남구 안서동 208-2,LED,2024-07-23,0,850.1419444164437,5
천안시 동남구,건설과,1,36.82960688,127.1886,,동남구 안서동 208-2,LED,2024-07-23,0,756.7350089264638,5
천안시 동남구,건설과,1,36.82992222,127.1914509,,동남구 안서동 208-2,LED,2024-07-23,0,1001.1190353074658,5
천안시 동남구,건설과,1,36.82943666,127.1893955,,동남구 안서동 208-2,LED,2024-07-23,0,829.9489949433777,5
천안시 동남구,건설과,1,36.82943581,127.18851,,동남구 안서동 208-2,LED,2024-07-23,0,753.2225068859158,5
천안시 동남구,건설과,1,36.82971852,127.1863752,,동남구 안서동 208-2,LED,2024-07-23,0,561.4035978357808,5
천안시 동남구,건설과,1,36.82967207,127.1872635,,동남구 안서동 208-2,LED,2024-07-23,0,639.2172345453826,5
천안시 동남구,건설과,1,36.82999037,127.1854035,,동남구 안서동 208-2,LED,2024-07-23,0,470.04836736522384,5
천안시 동남구,건설과,1,36.82962578,127.188048,,동남구 안서동 208-2,LED,2024-07-23,0,708.3302444963055,5
천안시 동남구,건설과,1,36.82960143,127.1891941,,동남구 안서동 208-2,LED,2024-07-23,0,808.6030998300812,5
천안시 동남구,건설과,1,36.82972615,127.1900912,,동남구 안서동 208-2,LED,2024-07-23,0,884.5656954342393,5
천안시 동남구,건설과,1,36.82988246,127.1909547,,동남구 안서동 208-2,LED,2024-07-23,0,957.91251232342,5
천안시 동남구,건설과,1,36.8327555,127.1890674,,동남구 안서동 160-2,LED,2024-07-23,0,803.6752282576758,5
천안시 동남구,건설과,1,36.83253988,127.1886633,,동남구 안서동 160-2,LED,2024-07-23,0,763.218712625078,5
천안시 동남구,건설과,1,36.83354535,127.1910255,,동남구 안서동 160-2,LED,2024-07-23,0,994.7156415741564,5
천안시 동남구,건설과,1,36.83350519,127.1907844,,동남구 안서동 160-2,LED,2024-07-23,0,972.8650885288552,5
천안시 동남구,건설과,1,36.83226107,127.1883263,,동남구 안서동 160-2,LED,2024-07-23,0,727.6097521019639,5
천안시 동남구,건설과,1,36.83222549,127.1880348,,동남구 안서동 160-2,LED,2024-07-23,0,701.3824829220048,5
천안시 동남구,건설과,1,36.83345151,127.1905376,,동남구 안서동 160-2,LED,2024-07-23,0,950.1078064746448,5
천안시 동남구,건설과,1,36.83255841,127.1883439,,동남구 안서동 160-2,LED,2024-07-23,0,735.9592301934306,5
천안시 동남구,건설과,1,36.83202302,127.1878605,,동남구 안서동 160-2,LED,2024-07-23,0,682.2258224023764,5
천안시 동남구,건설과,1,36.83324909,127.1903353,,동남구 안서동 160-2,LED,2024-07-23,0,926.6568285456788,5
천안시 동남구,건설과,1,36.83333974,127.1899993,,동남구 안서동 160-2,LED,2024-07-23,0,900.6387542539512,5
천안시 동남구,건설과,1,36.83281914,127.1887144,,동남구 안서동 160-2,LED,2024-07-23,0,774.9413358655513,5
천안시 동남구,건설과,1,36.83320987,127.1895001,,동남구 안서동 160-2,LED,2024-07-23,0,853.9420192722232,5
천안시 동남구,건설과,1,36.83303021,127.1891521,,동남구 안서동 160-2,LED,2024-07-23,0,818.6731648676848,5
천안시 동남구,건설과,1,36.8336472,127.1903961,,동남구 안서동 160-2,LED,2024-07-23,0,944.4448758866424,5
천안시 동남구,건설과,1,36.83359178,127.190168,,동남구 안서동 160-2,LED,2024-07-23,0,923.232335436037,5
천안시 동남구,건설과,1,36.83313718,127.1898811,,동남구 안서동 160-2,LED,2024-07-23,0,884.3842585208344,5
천안시 동남구,건설과,1,36.8329531,127.189477,,동남구 안서동 160-2,LED,2024-07-23,0,844.3758572722627,5
천안시 동남구,건설과,1,36.81805067,127.1854167,유량동천부카위,동남구 유량동 406-1,LED,2024-07-23,0,1156.6659977038432,5
천안시 동남구,건설과,1,36.81863993,127.1860374,유량동천부카위,동남구 유량동 406-1,LED,2024-07-23,0,1237.885614862572,5
천안시 동남구,건설과,1,36.8190833,127.1862788,유량동천부카위,동남구 유량동 406-1,LED,2024-07-23,0,1282.5323302690647,5
천안시 동남구,건설과,1,36.81949,127.1864538,유량동천부카위,동남구 유량동 406-1,LED,2024-07-23,0,1320.6754542525337,5
천안시 동남구,건설과,1,36.8199152,127.1866959,유량동천부카위,동남구 유량동 406-1,LED,2024-07-23,0,1363.307106621764,5
천안시 동남구,건설과,1,36.8202829,127.1870276,유량동천부카위,동남구 유량동 406-1,LED,2024-07-23,0,1339.230527127933,5
천안시 동남구,건설과,1,36.82062461,127.1874768,유량동천부카위,동남구 유량동 406-1,LED,2024-07-23,0,1324.204762728795,5
천안시 동남구,건설과,1,36.8208265,127.1880237,유량동천부카위,동남구 유량동 406-1,LED,2024-07-23,0,1329.1321130359795,5
천안시 동남구,건설과,1,36.82081429,127.1886205,유량동천부카위,동남구 유량동 406-1,LED,2024-07-23,0,1358.53534168881,5
천안시 동남구,건설과,1,36.82067403,127.1889872,유량동천부카위,동남구 유량동 406-1,LED,2024-07-23,0,1389.5434853852862,5
천안시 동남구,건설과,1,36.81835427,127.1857565,유량동천부카위,동남구 유량동 406-1,LED,2024-07-23,0,1199.9563817726068,5
